date,code,close
2020-11-23,858,4415.82
2020-11-24,858,4403.47
2020-11-25,858,4265.54
2020-11-26,858,4228.16
2020-11-27,858,4255.06
2020-11-30,858,4125.26
2020-12-01,858,4187.66
2020-12-02,858,4227.69
2020-12-03,858,4244.58
2020-12-04,858,4331.53
2020-12-07,858,4379.23
2020-12-08,858,4406.75
2020-12-09,858,4371.1
2020-12-10,858,4339.04
2020-12-11,858,4336.69
2020-12-14,858,4424.74
2020-12-15,858,4387.99
2020-12-16,858,4443.19
2020-12-17,858,4497.61
2020-12-18,858,4482.76
2020-12-21,858,4561.73
2020-12-22,858,4569.08
2020-12-23,858,4505.12
2020-12-24,858,4458.67
2020-12-25,858,4468.06
2020-12-28,858,4624.91
2020-12-29,858,4547.5
2020-12-30,858,4639.45
2020-12-31,858,4717.17
2021-01-04,858,4814.13
2021-01-05,858,5157.08
2021-01-06,858,5287.19
2021-01-07,858,5313.78
2021-01-08,858,5110.48
2021-01-11,858,4863.39
2021-01-12,858,5001.01
2021-01-13,858,4927.98
2021-01-14,858,4678.86
2021-01-15,858,4652.27
2021-01-18,858,4603.01
2021-01-19,858,4555.32
2021-01-20,858,4607.71
2021-01-21,858,4796.93
2021-01-22,858,4775.19
2021-01-25,858,5089.99
2021-01-26,858,4935.02
2021-01-27,858,4728.59
2021-01-28,858,4625.69
2021-01-29,858,4706.07
2021-02-01,858,4724.05
2021-02-02,858,4909.06
2021-02-03,858,4981.46
2021-02-04,858,5057.31
2021-02-05,858,5153.64
2021-02-08,858,5157.39
2021-02-09,858,5305.96
2021-02-10,858,5511.6
2021-02-18,858,5368.51
2021-02-19,858,5538.97
2021-02-22,858,5048.86
2021-02-23,858,5079.2
2021-02-24,858,4736.41
2021-02-25,858,4671.04
2021-02-26,858,4531.86
2021-03-01,858,4672.92
2021-03-02,858,4542.81
2021-03-03,858,4614.74
2021-03-04,858,4317.77
2021-03-05,858,4320.74
2021-03-08,858,3976.7
2021-03-09,858,3945.42
2021-03-10,858,4103.37
2021-03-11,858,4297.91
2021-03-12,858,4288.68
2021-03-15,858,4078.5
2021-03-16,858,4256.78
2021-03-17,858,4286.49
2021-03-18,858,4381.58
2021-03-19,858,4231.45
2021-03-22,858,4211.27
2021-03-23,858,4254.28
2021-03-24,858,4231.6
2021-03-25,858,4156.23
2021-03-26,858,4312.14
2021-03-29,858,4408.16
2021-03-30,858,4429.58
2021-03-31,858,4343.89
2021-04-01,858,4423.64
2021-04-02,858,4603.17
2021-04-06,858,4606.3
2021-04-07,858,4388.77
2021-04-08,858,4423.64
2021-04-09,858,4301.98
2021-04-12,858,4234.58
2021-04-13,858,4264.44
2021-04-14,858,4278.21
2021-04-15,858,4153.41
2021-04-16,858,4247.24
2021-04-19,858,4307.76
2021-04-20,858,4340.29
2021-04-21,858,4388.77
2021-04-22,858,4394.09
2021-04-23,858,4531.86
2021-04-26,858,4453.67
2021-04-27,858,4560.32
2021-04-28,858,4619.43
2021-04-29,858,4680.42
2021-04-30,858,4610.05
2021-05-06,858,4476.19
2021-05-07,858,4408.32
2021-05-10,858,4281.65
2021-05-11,858,4460.71
2021-05-12,858,4492.92
2021-05-13,858,4469.31
2021-05-14,858,4641.33
2021-05-17,858,4800.68
2021-05-18,858,4836.81
2021-05-19,858,4888.26
2021-05-20,858,4899.52
2021-05-21,858,4791.46
2021-05-24,858,4922.97
2021-05-25,858,5204.78
2021-05-26,858,5141.75
2021-05-27,858,5128.93
2021-05-28,858,5108.91
2021-05-31,858,5081.08
2021-06-01,858,5090.15
2021-06-02,858,5029.78
2021-06-03,858,5057.46
2021-06-04,858,5083.89
2021-06-07,858,5046.52
2021-06-08,858,4812.57
2021-06-09,858,4789.89
2021-06-10,858,4892.32
2021-06-11,858,4869.18
2021-06-15,858,4833.05
2021-06-16,858,4724.52
2021-06-17,858,4754.24
2021-06-18,858,4703.88
2021-06-21,858,4795.68
2021-06-22,858,4842.91
2021-06-23,858,4702.94
2021-06-24,858,4730.47
2021-06-25,858,4843.37
2021-06-28,858,4943.3
2021-06-29,858,4821.95
2021-06-30,858,4811.63
2021-07-01,858,4816.48
2021-07-02,858,4626.16
2021-07-05,858,4549.06
2021-07-06,858,4488.85
2021-07-07,858,4603.64
2021-07-08,858,4372.97
2021-07-09,858,4373.29
2021-07-12,858,4430.68
2021-07-13,858,4509.65
2021-07-14,858,4498.71
2021-07-15,858,4585.19
2021-07-16,858,4533.42
2021-07-19,858,4586.12
2021-07-20,858,4608.17
2021-07-21,858,4591.29
2021-07-22,858,4573.77
2021-07-23,858,4434.75
2021-07-26,858,4095.86
2021-07-27,858,3808.27
2021-07-28,858,3894.75
2021-07-29,858,3869.26
2021-07-30,858,3645.64
2021-08-02,858,3859.88
2021-08-03,858,3947.46
2021-08-04,858,3860.66
2021-08-05,858,3746.03
2021-08-06,858,3727.74
2021-08-09,858,3790.45
2021-08-10,858,4085.85
2021-08-11,858,4043.63
2021-08-12,858,3914.15
2021-08-13,858,3959.18
2021-08-16,858,3957.62
2021-08-17,858,3789.51
2021-08-18,858,3774.65
2021-08-19,858,3675.35
2021-08-20,858,3420.91
2021-08-23,858,3415.6
2021-08-24,858,3477.52
2021-08-25,858,3594.81
2021-08-26,858,3433.27
2021-08-27,858,3409.97
2021-08-30,858,3430.61
2021-08-31,858,3347.57
2021-09-01,858,3441.71
2021-09-02,858,3340.38
2021-09-03,858,3413.25
2021-09-06,858,3500.36
2021-09-07,858,3508.33
2021-09-08,858,3441.87
2021-09-09,858,3435.77
2021-09-10,858,3535.39
2021-09-13,858,3442.96
2021-09-14,858,3410.75
2021-09-15,858,3297.68
2021-09-16,858,3274.23
2021-09-17,858,3351.64
2021-09-22,858,3226.22
2021-09-23,858,3233.88
2021-09-24,858,3329.27
2021-09-27,858,3642.82
2021-09-28,858,3586.05
2021-09-29,858,3613.26
2021-09-30,858,3624.37
2021-10-08,858,3762.45
2021-10-11,858,3755.89
2021-10-12,858,3779.97
2021-10-13,858,3938.7
2021-10-14,858,3946.67
2021-10-15,858,3857.85
2021-10-18,858,3560.72
2021-10-19,858,3617.8
2021-10-20,858,3632.97
2021-10-21,858,3649.39
2021-10-22,858,3712.57
2021-10-25,858,3639.54
2021-10-26,858,3644.23
2021-10-27,858,3571.35
2021-10-28,858,3560.25
2021-10-29,858,3579.33
2021-11-01,858,3398.39
2021-11-02,858,3341.78
2021-11-03,858,3307.54
2021-11-04,858,3427.79
2021-11-05,858,3482.37
2021-11-08,858,3493.01
2021-11-09,858,3458.29
2021-11-10,858,3410.28
2021-11-11,858,3422.95
2021-11-12,858,3381.35
2021-11-15,858,3394.64
2021-11-16,858,3508.8
2021-11-17,858,3501.14
2021-11-18,858,3455.94
2021-11-19,858,3518.18
2021-11-22,858,3570.89
2021-11-23,858,3552.59
2021-11-24,858,3703.03
2021-11-25,858,3680.04
2021-11-26,858,3678.63
2021-11-29,858,3707.88
2021-11-30,858,3602.63
2021-12-01,858,3642.66
2021-12-02,858,3676.91
2021-12-03,858,3781.69
2021-12-06,858,3826.26
2021-12-07,858,3852.84
2021-12-08,858,4009.23
2021-12-09,858,4118.7
2021-12-10,858,4056.14
2021-12-13,858,4102.74
2021-12-14,858,4103.06
2021-12-15,858,4006.1
2021-12-16,858,4001.41
2021-12-17,858,3870.98
2021-12-20,858,3884.12
2021-12-21,858,3816.09
2021-12-22,858,3823.44
2021-12-23,858,3899.92
2021-12-24,858,3977.01
2021-12-27,858,3887.4
2021-12-28,858,3908.83
2021-12-29,858,3723.05
2021-12-30,858,3719.92
2021-12-31,858,3675.51
2022-01-04,858,3689.58
2022-01-05,858,3692.55
2022-01-06,858,3625.78
2022-01-07,858,3597.31
2022-01-10,858,3555.09
2022-01-11,858,3530.07
2022-01-12,858,3601.38
2022-01-13,858,3460.32
2022-01-14,858,3433.74
2022-01-17,858,3459.38
2022-01-18,858,3500.83
2022-01-19,858,3490.04
2022-01-20,858,3527.88
2022-01-21,858,3591.06
2022-01-24,858,3556.81
2022-01-25,858,3451.88
2022-01-26,858,3415.75
2022-01-27,858,3374.31
2022-01-28,858,3295.81
2022-02-07,858,3252.65
2022-02-08,858,3164.76
2022-02-09,858,3258.28
2022-02-10,858,3212.3
2022-02-11,858,3231.53
2022-02-14,858,3290.02
2022-02-15,858,3318.01
2022-02-16,858,3311.91
2022-02-17,858,3281.11
2022-02-18,858,3305.5
2022-02-21,858,3308.63
2022-02-22,858,3217.93
2022-02-23,858,3261.72
2022-02-24,858,3144.27
2022-02-25,858,3172.26
2022-02-28,858,3164.76
2022-03-01,858,3214.64
2022-03-02,858,3152.25
2022-03-03,858,3040.75
2022-03-04,858,2951.61
2022-03-07,858,2789.44
2022-03-08,858,2793.35
2022-03-09,858,2740.65
2022-03-10,858,2885.61
2022-03-11,858,2879.67
2022-03-14,858,2793.66
2022-03-15,858,2651.04
2022-03-16,858,2770.67
2022-03-17,858,2824.47
2022-03-18,858,2819.15
2022-03-21,858,2784.9
2022-03-22,858,2762.85
2022-03-23,858,2788.5
2022-03-24,858,2716.88
2022-03-25,858,2651.67
2022-03-28,858,2557.99
2022-03-29,858,2526.4
2022-03-30,858,2647.91
2022-03-31,858,2618.36
2022-04-01,858,2694.04
2022-04-06,858,2695.77
2022-04-07,858,2702.65
2022-04-08,858,2704.84
2022-04-11,858,2596.46
2022-04-12,858,2756.29
2022-04-13,858,2731.89
2022-04-14,858,2876.54
2022-04-15,858,2850.43
2022-04-18,858,2807.89
2022-04-19,858,2773.8
2022-04-20,858,2787.87
2022-04-21,858,2735.96
2022-04-22,858,2780.52
2022-04-25,858,2617.42
2022-04-26,858,2672.15
2022-04-27,858,2717.35
2022-04-28,858,2787.09
2022-04-29,858,2728.92
2022-05-05,858,2719.69
2022-05-06,858,2649.63
2022-05-09,858,2613.98
2022-05-10,858,2622.58
2022-05-11,858,2656.67
2022-05-12,858,2665.58
2022-05-13,858,2647.76
2022-05-16,858,2620.23
2022-05-17,858,2635.4
2022-05-18,858,2610.85
2022-05-19,858,2594.27
2022-05-20,858,2734.24
2022-05-23,858,2686.69
2022-05-24,858,2641.97
2022-05-25,858,2655.73
2022-05-26,858,2652.13
2022-05-27,858,2663.55
2022-05-30,858,2792.25
2022-05-31,858,2873.89
2022-06-01,858,2858.4
2022-06-02,858,2848.08
2022-06-06,858,2897.97
2022-06-07,858,2916.42
2022-06-08,858,2979.13
2022-06-09,858,2945.98
2022-06-10,858,2968.03
2022-06-13,858,2891.24
2022-06-14,858,2911.42
2022-06-15,858,2965.84
2022-06-16,858,2970.84
2022-06-17,858,3026.83
2022-06-20,858,3062.95
2022-06-21,858,3034.33
2022-06-22,858,2978.19
2022-06-23,858,3014.63
2022-06-24,858,3086.57
2022-06-27,858,3211.67
2022-06-28,858,3315.67
2022-06-29,858,3243.31
2022-06-30,858,3398.6
2022-07-01,858,3415.33
2022-07-04,858,3384.68
2022-07-05,858,3346.68
2022-07-06,858,3286.16
2022-07-07,858,3236.9
2022-07-08,858,3254.26
2022-07-11,858,3202.34
2022-07-12,858,3212.03
2022-07-13,858,3260.51
2022-07-14,858,3214.07
2022-07-15,858,3210.47
2022-07-18,858,3170.28
2022-07-19,858,3194.83
2022-07-20,858,3198.11
2022-07-21,858,3160.43
2022-07-22,858,3148.07
2022-07-25,858,3182.01
2022-07-26,858,3227.51
2022-07-27,858,3182.32
2022-07-28,858,3166.99
2022-07-29,858,3030.63
2022-08-01,858,3033.44
2022-08-02,858,2987.78
2022-08-03,858,2971.05
2022-08-04,858,3005.29
2022-08-05,858,3042.83
2022-08-08,858,3022.97
2022-08-09,858,3008.42
2022-08-10,858,2961.82
2022-08-11,858,3022.97
2022-08-12,858,3035.32
2022-08-15,858,2993.1
2022-08-16,858,2981.05
2022-08-17,858,2996.22
2022-08-18,858,2952.91
2022-08-19,858,2956.5
2022-08-22,858,2922.72
2022-08-23,858,2867.99
2022-08-24,858,2856.1
2022-08-25,858,2890.04
2022-08-26,858,2900.83
2022-08-29,858,2826.55
2022-08-30,858,2805.91
2022-08-31,858,2855.32
2022-09-01,858,2798.56
2022-09-02,858,2771.66
2022-09-05,858,2727.56
2022-09-06,858,2751.17
2022-09-07,858,2726.31
2022-09-08,858,2728.34
2022-09-09,858,2765.72
2022-09-13,858,2799.65
2022-09-14,858,2780.42
2022-09-15,858,2811.69
2022-09-16,858,2759.77
2022-09-19,858,2790.11
2022-09-20,858,2833.43
2022-09-21,858,2796.84
2022-09-22,858,2725.68
2022-09-23,858,2729.28
2022-09-26,858,2775.88
2022-09-27,858,2912.25
2022-09-28,858,2893.01
2022-09-29,858,2875.97
2022-09-30,858,2887.22
2022-10-10,858,2725.68
2022-10-11,858,2720.83
2022-10-12,858,2689.71
2022-10-13,858,2642.33
2022-10-14,858,2729.12
2022-10-17,858,2706.13
2022-10-18,858,2722.55
2022-10-19,858,2656.87
2022-10-20,858,2651.4
2022-10-21,858,2620.12
2022-10-24,858,2480.63
2022-10-25,858,2463.27
2022-10-26,858,2483.29
2022-10-27,858,2384.77
2022-10-28,858,2391.02
2022-10-31,858,2328.47
2022-11-01,858,2470.46
2022-11-02,858,2486.73
2022-11-03,858,2444.5
2022-11-04,858,2586.5
2022-11-07,858,2604.33
2022-11-08,858,2547.25
2022-11-09,858,2514.56
2022-11-10,858,2520.19
2022-11-11,858,2586.81
2022-11-14,858,2591.19
2022-11-15,858,2651.4
2022-11-16,858,2652.34
2022-11-17,858,2627.16
2022-11-18,858,2642.95
2022-11-21,858,2569.77
2022-11-22,858,2590.1
2022-11-23,858,2582.9
2022-11-24,858,2552.25
2022-11-25,858,2545.53
2022-11-28,858,2549.75
2022-11-29,858,2665.47
2022-11-30,858,2693.78
2022-12-01,858,2814.66
2022-12-02,858,2790.74
2022-12-05,858,2875.97
2022-12-06,858,2983.71
2022-12-07,858,2956.82
2022-12-08,858,2973.7
2022-12-09,858,3106.79
2022-12-12,858,3029.85
2022-12-13,858,3047.36
2022-12-14,858,3119.45
2022-12-15,858,3086.3
2022-12-16,858,3095.06
2022-12-19,858,3054.87
2022-12-20,858,2938.52
2022-12-21,858,2969.48
2022-12-22,858,3047.83
2022-12-23,858,3060.18
2022-12-26,858,3033.76
2022-12-27,858,3072.07
2022-12-28,858,3058.46
2022-12-29,858,3036.1
2022-12-30,858,3066.44
2023-01-03,858,3027.5
2023-01-04,858,3034.07
2023-01-05,858,3196.39
2023-01-06,858,3219.23
2023-01-09,858,3303.99
2023-01-10,858,3293.98
2023-01-11,858,3276.15
2023-01-12,858,3265.05
2023-01-13,858,3346.21
2023-01-16,858,3470.38
2023-01-17,858,3413.14
2023-01-18,858,3459.12
2023-01-19,858,3451.3
2023-01-20,858,3504.78
2023-01-30,858,3643.65
2023-01-31,858,3509.16
2023-02-01,858,3525.74
2023-02-02,858,3564.05
2023-02-03,858,3524.8
2023-02-06,858,3395.0
2023-02-07,858,3417.99
2023-02-08,858,3361.38
2023-02-09,858,3483.98
2023-02-10,858,3441.92
2023-02-13,858,3562.33
2023-02-14,858,3512.91
2023-02-15,858,3540.44
2023-02-16,858,3537.15
2023-02-17,858,3495.87
2023-02-20,858,3570.93
2023-02-21,858,3526.05
2023-02-22,858,3485.7
2023-02-23,858,3448.17
2023-02-24,858,3385.62
2023-02-27,858,3443.64
2023-02-28,858,3437.54
2023-03-01,858,3483.83
2023-03-02,858,3466.0
2023-03-03,858,3458.49
2023-03-06,858,3440.04
2023-03-07,858,3375.45
2023-03-08,858,3357.47
2023-03-09,858,3337.14
2023-03-10,858,3293.98
2023-03-13,858,3346.52
2023-03-14,858,3294.6
2023-03-15,858,3248.31
2023-03-16,858,3230.8
2023-03-17,858,3188.58
2023-03-20,858,3147.92
2023-03-21,858,3247.06
2023-03-22,858,3239.71
2023-03-23,858,3283.66
2023-03-24,858,3259.26
2023-03-27,858,3218.44
2023-03-28,858,3251.13
2023-03-29,858,3294.6
2023-03-30,858,3343.24
2023-03-31,858,3321.5
2023-04-03,858,3293.2
2023-04-04,858,3308.21
2023-04-06,858,3220.48
2023-04-07,858,3197.33
2023-04-10,858,3128.37
2023-04-11,858,3063.94
2023-04-12,858,2990.28
2023-04-13,858,3022.5
2023-04-14,858,2986.68
2023-04-17,858,3027.19
2023-04-18,858,3029.38
2023-04-19,858,2997.63
2023-04-20,858,2954.0
2023-04-21,858,2930.54
2023-04-24,858,2867.99
2023-04-25,858,2896.14
2023-04-26,858,2877.53
2023-04-27,858,2886.29
2023-04-28,858,2883.63
2023-05-04,858,2882.85
2023-05-05,858,2957.28
2023-05-08,858,2921.16
2023-05-09,858,2973.86
2023-05-10,858,2951.19
2023-05-11,858,2939.46
2023-05-12,858,2889.41
2023-05-15,858,2937.42
2023-05-16,858,2906.93
2023-05-17,858,2888.95
2023-05-18,858,2878.31
2023-05-19,858,2911.78
2023-05-22,858,3018.27
2023-05-23,858,2961.82
2023-05-24,858,2904.74
2023-05-25,858,2871.12
2023-05-26,858,2900.83
2023-05-29,858,2872.06
2023-05-30,858,2823.73
2023-05-31,858,2761.34
2023-06-01,858,2794.8
2023-06-02,858,2866.43
2023-06-05,858,2824.2
2023-06-06,858,2830.77
2023-06-07,858,2805.44
2023-06-08,858,2818.26
2023-06-09,858,2814.66
2023-06-12,858,2905.68
2023-06-13,858,2947.43
2023-06-14,858,3019.37
2023-06-15,858,3086.93
2023-06-16,858,3119.45
2023-06-19,858,3017.18
2023-06-20,858,2961.98
2023-06-21,858,2921.16
2023-06-26,858,2847.03
2023-06-27,858,2897.73
2023-06-28,858,2906.33
2023-06-29,858,2861.61
2023-06-30,858,2857.86
2023-07-03,858,2917.13
2023-07-04,858,2930.57
2023-07-05,858,2886.16
2023-07-06,858,2869.27
2023-07-07,858,2859.26
2023-07-10,858,2873.96
2023-07-11,858,2882.41
2023-07-12,858,2887.41
2023-07-13,858,2999.85
2023-07-14,858,2989.53
2023-07-17,858,2953.09
2023-07-18,858,2933.39
2023-07-19,858,2932.14
2023-07-20,858,2935.89
2023-07-21,858,2978.27
2023-07-24,858,2948.4
2023-07-25,858,3106.97
2023-07-26,858,3080.39
2023-07-27,858,3090.71
2023-07-28,858,3133.25
2023-07-31,858,3130.43
2023-08-01,858,3112.92
2023-08-02,858,3083.2
2023-08-03,858,3092.9
2023-08-04,858,3103.53
2023-08-07,858,3072.73
2023-08-08,858,3066.0
2023-08-09,858,3070.69
2023-08-10,858,3057.09
2023-08-11,858,2995.32
2023-08-14,858,2936.83
2023-08-15,858,2903.68
2023-08-16,858,2906.8
2023-08-17,858,2934.01
2023-08-18,858,2857.23
2023-08-21,858,2832.83
2023-08-22,858,2835.65
2023-08-23,858,2802.18
2023-08-24,858,2837.37
2023-08-25,858,2826.27
2023-08-28,858,2762.78
2023-08-29,858,2792.64
2023-08-30,858,2767.94
2023-08-31,858,2738.07
2023-09-01,858,2797.96
2023-09-04,858,2926.04
2023-09-05,858,2891.48
2023-09-06,858,2891.01
2023-09-07,858,2850.51
2023-09-08,858,2832.05
2023-09-11,858,2870.05
2023-09-12,858,2848.63
2023-09-13,858,2859.11
2023-09-14,858,2833.3
2023-09-15,858,2797.49
2023-09-18,858,2845.81
2023-09-19,858,2816.26
2023-09-20,858,2799.53
2023-09-21,858,2765.43
2023-09-22,858,2800.78
2023-09-25,858,2784.83
2023-09-26,858,2749.64
2023-09-27,858,2748.7
2023-09-28,858,2741.04
2023-10-09,858,2712.42
2023-10-10,858,2698.97
2023-10-11,858,2703.51
2023-10-12,858,2735.25
2023-10-13,858,2702.41
2023-10-16,858,2647.83
2023-10-17,858,2652.06
2023-10-18,858,2633.76
2023-10-19,858,2555.72
2023-10-20,858,2547.12
2023-10-23,858,2547.9
2023-10-24,858,2552.6
2023-10-25,858,2635.32
2023-10-26,858,2662.06
2023-10-27,858,2692.4
2023-10-30,858,2748.86
2023-10-31,858,2739.47
2023-11-01,858,2802.03
2023-11-02,858,2769.19
2023-11-03,858,2796.87
2023-11-06,858,2799.53
2023-11-07,858,2791.24
2023-11-08,858,2780.6
2023-11-09,858,2779.35
2023-11-10,858,2753.55
2023-11-13,858,2721.96
2023-11-14,858,2737.91
2023-11-15,858,2759.02
2023-11-16,858,2745.26
2023-11-17,858,2723.84
2023-11-20,858,2714.45
2023-11-21,858,2728.53
2023-11-22,858,2700.53
2023-11-23,858,2693.65
2023-11-24,858,2696.16
2023-11-27,858,2633.92
2023-11-28,858,2626.1
2023-11-29,858,2619.06
2023-11-30,858,2632.35
2023-12-01,858,2602.01
2023-12-04,858,2580.75
2023-12-05,858,2531.02
2023-12-06,858,2553.38
2023-12-07,858,2528.67
2023-12-08,858,2535.08
2023-12-11,858,2476.75
2023-12-12,858,2478.31
2023-12-13,858,2391.99
2023-12-14,858,2374.32
2023-12-15,858,2390.74
2023-12-18,858,2395.43
2023-12-19,858,2384.95
2023-12-20,858,2366.19
2023-12-21,858,2397.0
2023-12-22,858,2386.36
2023-12-25,858,2404.03
2023-12-26,858,2400.44
2023-12-27,858,2392.77
2023-12-28,858,2490.82
2023-12-29,858,2494.11
2024-01-02,858,2426.71
2024-01-03,858,2409.19
2024-01-04,858,2369.16
2024-01-05,858,2352.27
2024-01-08,858,2303.17
2024-01-09,858,2298.63
2024-01-10,858,2314.11
2024-01-11,858,2326.94
2024-01-12,858,2313.33
2024-01-15,858,2312.24
2024-01-16,858,2308.01
2024-01-17,858,2256.88
2024-01-18,858,2300.04
2024-01-19,858,2315.52
2024-01-22,858,2285.96
2024-01-23,858,2291.91
2024-01-24,858,2302.38
2024-01-25,858,2350.24
2024-01-26,858,2348.52
2024-01-29,858,2360.71
2024-01-30,858,2297.07
2024-01-31,858,2275.02
2024-02-01,858,2278.14
2024-02-02,858,2236.23
2024-02-05,858,2279.24
2024-02-06,858,2379.64
2024-02-07,858,2393.4
2024-02-08,858,2389.02
2024-02-19,858,2429.05
2024-02-20,858,2401.37
2024-02-21,858,2505.21
2024-02-22,858,2506.46
2024-02-23,858,2516.0
2024-02-26,858,2485.51
2024-02-27,858,2485.51
2024-02-28,858,2481.91
2024-02-29,858,2524.45
2024-03-01,858,2529.76
2024-03-04,858,2494.42
2024-03-05,858,2514.13
2024-03-06,858,2474.56
2024-03-07,858,2461.89
2024-03-08,858,2464.55
2024-03-11,858,2507.4
2024-03-12,858,2619.22
2024-03-13,858,2610.61
2024-03-14,858,2638.76
2024-03-15,858,2684.58
2024-03-18,858,2700.38
2024-03-19,858,2760.9
2024-03-20,858,2754.33
2024-03-21,858,2749.01
2024-03-22,858,2699.28
2024-03-25,858,2672.54
2024-03-26,858,2727.28
2024-03-27,858,2687.24
2024-03-28,858,2694.12
2024-03-29,858,2700.53
2024-04-01,858,2759.49
2024-04-02,858,2731.65
2024-04-03,858,2717.58
2024-04-08,858,2603.26
2024-04-09,858,2590.6
2024-04-10,858,2538.05
2024-04-11,858,2525.85
2024-04-12,858,2496.92
2024-04-15,858,2603.73
2024-04-16,858,2566.98
2024-04-17,858,2572.14
2024-04-18,858,2567.14
2024-04-19,858,2534.61
2024-04-22,858,2560.57
2024-04-23,858,2599.2
2024-04-24,858,2629.69
2024-04-25,858,2629.69
2024-04-26,858,2680.83
2024-04-29,858,2673.01
2024-04-30,858,2652.37
2024-05-06,858,2723.99
2024-05-07,858,2738.54
2024-05-08,858,2723.84
2024-05-09,858,2721.33
2024-05-10,858,2714.92
2024-05-13,858,2662.85
2024-05-14,858,2666.6
2024-05-15,858,2667.07
2024-05-16,858,2708.98
2024-05-17,858,2745.89
2024-05-20,858,2759.8
2024-05-21,858,2747.92
2024-05-22,858,2725.71
2024-05-23,858,2701.94
2024-05-24,858,2663.63
2024-05-27,858,2670.35
2024-05-28,858,2646.11
2024-05-29,858,2633.29
2024-05-30,858,2587.16
2024-05-31,858,2594.04
2024-06-03,858,2582.78
2024-06-04,858,2610.93
2024-06-05,858,2579.34
2024-06-06,858,2565.89
2024-06-07,858,2525.85
2024-06-11,858,2465.49
2024-06-12,858,2456.42
2024-06-13,858,2404.19
2024-06-14,858,2421.7
2024-06-17,858,2422.49
2024-06-18,858,2393.71
2024-06-19,858,2398.87
2024-06-20,858,2367.28
2024-06-21,858,2336.01
2024-06-24,858,2348.99
2024-06-25,858,2356.49
2024-06-26,858,2353.21
2024-06-27,858,2327.4
2024-06-28,858,2302.23
2024-07-01,858,2306.29
2024-07-02,858,2357.27
2024-07-03,858,2348.52
2024-07-04,858,2342.1
2024-07-05,858,2316.46
2024-07-08,858,2268.92
2024-07-09,858,2287.06
2024-07-10,858,2278.77
2024-07-11,858,2340.38
2024-07-12,858,2365.25
2024-07-15,858,2366.81
2024-07-16,858,2366.5
2024-07-17,858,2417.79
2024-07-18,858,2423.11
2024-07-19,858,2459.39
2024-07-22,858,2424.99
2024-07-23,858,2355.87
2024-07-24,858,2344.29
2024-07-25,858,2339.92
2024-07-26,858,2346.48
2024-07-29,858,2313.64
2024-07-30,858,2300.98
2024-07-31,858,2356.8
2024-08-01,858,2312.08
2024-08-02,858,2307.39
2024-08-05,858,2343.36
2024-08-06,858,2341.79
2024-08-07,858,2358.99
2024-08-08,858,2380.11
2024-08-09,858,2375.88
2024-08-12,858,2370.1
2024-08-13,858,2337.1
2024-08-14,858,2317.24
2024-08-15,858,2326.94
2024-08-16,858,2327.87
2024-08-19,858,2311.3
2024-08-20,858,2298.79
2024-08-21,858,2283.93
2024-08-22,858,2265.01
2024-08-23,858,2266.88
2024-08-26,858,2220.13
2024-08-27,858,2213.56
2024-08-28,858,2155.7
2024-08-29,858,2230.45
2024-08-30,858,2296.91
2024-09-02,858,2233.89
2024-09-03,858,2254.53
2024-09-04,858,2235.61
2024-09-05,858,2242.49
2024-09-06,858,2210.9
2024-09-09,858,2190.41
2024-09-10,858,2193.7
2024-09-11,858,2187.13
2024-09-12,858,2145.69
2024-09-13,858,2080.63
2024-09-18,858,2057.02
2024-09-19,858,2107.22
2024-09-20,858,2097.52
2024-09-23,858,2128.95
2024-09-24,858,2255.16
2024-09-25,858,2282.37
2024-09-26,858,2473.31
2024-09-27,858,2683.33
2024-09-30,858,2914.31
2024-10-08,858,2938.39
2024-10-09,858,2682.39
2024-10-10,858,2749.64
2024-10-11,858,2713.2
2024-10-14,858,2714.92
2024-10-15,858,2624.85
2024-10-16,858,2588.1
2024-10-17,858,2530.23
2024-10-18,858,2609.21
2024-10-21,858,2609.36
2024-10-22,858,2647.36
2024-10-23,858,2695.69
2024-10-24,858,2663.32
2024-10-25,858,2689.12
2024-10-28,858,2780.76
2024-10-29,858,2731.19
2024-10-30,858,2699.91
2024-10-31,858,2669.1
2024-11-01,858,2686.15
2024-11-04,858,2696.78
2024-11-05,858,2762.46
2024-11-06,858,2738.22
2024-11-07,858,2910.09
2024-11-08,858,2819.86
2024-11-11,858,2794.05
2024-11-12,858,2785.92
2024-11-13,858,2780.29
2024-11-14,858,2773.25
2024-11-15,858,2738.85
2024-11-18,858,2708.2
2024-11-19,858,2694.44
2024-11-20,858,2712.42
2024-11-21,858,2710.86
2024-11-22,858,2638.76
2024-11-25,858,2621.72
2024-11-26,858,2637.36
2024-11-27,858,2672.54
2024-11-28,858,2624.85
2024-11-29,858,2668.16
2024-12-02,858,2678.02
2024-12-03,858,2671.6
2024-12-04,858,2651.9
2024-12-05,858,2640.95
2024-12-06,858,2663.0
2024-12-09,858,2652.37
2024-12-10,858,2704.6
2024-12-11,858,2709.29
2024-12-12,858,2747.14
2024-12-13,858,2688.02
2024-12-16,858,2634.07
2024-12-17,858,2638.76
2024-12-18,858,2643.61
2024-12-19,858,2617.81
2024-12-20,858,2612.49
2024-12-23,858,2600.61
2024-12-24,858,2616.71
2024-12-25,858,2610.46
2024-12-26,858,2601.23
2024-12-27,858,2601.7
2024-12-30,858,2581.21
2024-12-31,858,2562.92
2025-01-02,858,2515.22
